Id,Table Type,Surface Material,Structural Material,Street / Avenue,Neighbourhood Id,Neighbourhood Name,Ward,Latitude,Longitude,Location,Geometry Point
36489,Square Picnic Table,Wood,Aggregate,GOLDBAR PARK ROAD NW,6620,RIVER VALLEY GOLD BAR,Ward Metis,53.557335890368876,-113.40567352296979,"(53.557335890368876, -113.40567352296979)",POINT (-113.40567352296979 53.557335890368876)
29685,Square Picnic Table,Wood,Metal,FOX DRIVE NW,5400,RIVER VALLEY WHITEMUD,Ward papastew,53.50349698513409,-113.55713613363746,"(53.50349698513409, -113.55713613363746)",POINT (-113.55713613363746 53.50349698513409)
5227,Square Picnic Table,Concrete,Aggregate,167 STREET NW,4140,ELMWOOD,Ward sipiwiyiniwak,53.51536456765115,-113.6083613649016,"(53.51536456765115, -113.6083613649016)",POINT (-113.6083613649016 53.51536456765115)
20775,Square Picnic Table,Wood,Metal,RUNDLE PARK ROAD NW,2650,RIVER VALLEY RUNDLE,Ward Metis,53.553468129370806,-113.38855188650264,"(53.553468129370806, -113.38855188650264)",POINT (-113.38855188650264 53.553468129370806)
19425,Square Picnic Table,Wood,Aggregate,39A AVENUE NW,5020,ASPEN GARDENS,Ward papastew,53.47501871524077,-113.54300200178783,"(53.47501871524077, -113.54300200178783)",POINT (-113.54300200178783 53.47501871524077)
36489,Square Picnic Table,Wood,Metal,GOLDBAR PARK ROAD NW,6620,RIVER VALLEY GOLD BAR,Ward Metis,53.55671067739913,-113.40664982115415,"(53.55671067739913, -113.40664982115415)",POINT (-113.40664982115415 53.55671067739913)
62219,Square Picnic Table,Metal,Metal,BORDEN PARK ROAD NW,1240,VIRGINIA PARK,Ward Metis,53.563313153449414,-113.45969227789074,"(53.563313153449414, -113.45969227789074)",POINT (-113.45969227789074 53.563313153449414)
10593,Square Picnic Table,Wood,Aggregate,98 AVENUE NW,1150,OLIVER,Ward O-day'min,53.536016292918696,-113.51142584479035,"(53.536016292918696, -113.51142584479035)",POINT (-113.51142584479035 53.536016292918696)
31186,Square Picnic Table,Wood,Aggregate,109A AVENUE NW,3310,NORTH GLENORA,Ward Nakota Isga,53.555310548100856,-113.5570271895566,"(53.555310548100856, -113.5570271895566)",POINT (-113.5570271895566 53.555310548100856)
15926,Square Picnic Table,Wood,Aggregate,130 AVENUE NW,3260,LAUDERDALE,Ward Anirniq,53.588819224523434,-113.50300082884296,"(53.588819224523434, -113.50300082884296)",POINT (-113.50300082884296 53.588819224523434)
11998,Other Table,Concrete,Concrete,108A AVENUE NW,1140,MCCAULEY,Ward O-day'min,53.55615151324951,-113.48380015132112,"(53.55615151324951, -113.48380015132112)",POINT (-113.48380015132112 53.55615151324951)
305,Square Picnic Table,Metal,Metal,112 AVENUE NW,1240,VIRGINIA PARK,Ward Metis,53.56223389201419,-113.45392350714698,"(53.56223389201419, -113.45392350714698)",POINT (-113.45392350714698 53.56223389201419)
38262,Square Picnic Table,Wood,Metal,WALTERDALE HILL NW,5390,RIVER VALLEY WALTERDALE,Ward papastew,53.52784394775625,-113.50459443061298,"(53.52784394775625, -113.50459443061298)",POINT (-113.50459443061298 53.52784394775625)
6304,Square Picnic Table,Wood,Aggregate,19 AVENUE NW,5250,KEHEEWIN,Ward Ipiihkoohkanipiaohtsi,53.44908548340642,-113.51248596877537,"(53.44908548340642, -113.51248596877537)",POINT (-113.51248596877537 53.44908548340642)
10366,Square Picnic Table,Wood,Aggregate,70 AVENUE NW,6290,HAZELDEAN,Ward papastew,53.506850001154916,-113.48515606762071,"(53.506850001154916, -113.48515606762071)",POINT (-113.48515606762071 53.506850001154916)
60113,Square Picnic Table,Wood,Metal,119 AVENUE NW,2010,ABBOTTSFIELD,Ward Metis,53.572678320121376,-113.38963576539763,"(53.572678320121376, -113.38963576539763)",POINT (-113.38963576539763 53.572678320121376)
70692,Square Picnic Table,Wood,Wood,LEGER ROAD NW,5630,LEGER,Ward pihesiwin,53.46044158266717,-113.5822208596746,"(53.46044158266717, -113.5822208596746)",POINT (-113.5822208596746 53.46044158266717)
63347,Square Picnic Table,Wood,Metal,112 AVENUE NW,3450,WOODCROFT,Ward Anirniq,53.56261473297858,-113.56298106895188,"(53.56261473297858, -113.56298106895188)",POINT (-113.56298106895188 53.56261473297858)
23770,Square Picnic Table,Wood,Metal,SIR WILFRED LAURIER PARK ROAD NW,3382,RIVER VALLEY LAURIER,Ward sipiwiyiniwak,53.50882688027171,-113.55384676481599,"(53.50882688027171, -113.55384676481599)",POINT (-113.55384676481599 53.50882688027171)
8033,Square Picnic Table,Wood,Aggregate,111 AVENUE NW,2100,BEVERLY HEIGHTS,Ward Metis,53.56363550525705,-113.4076423079191,"(53.56363550525705, -113.4076423079191)",POINT (-113.4076423079191 53.56363550525705)
34500,Square Picnic Table,Wood,Metal,WILLIAM HAWRELAK PARK ROAD NW,5370,RIVER VALLEY MAYFAIR,Ward papastew,53.52702065436186,-113.54479533948815,"(53.52702065436186, -113.54479533948815)",POINT (-113.54479533948815 53.52702065436186)
2099,Square Picnic Table,Wood,Metal,RIVER VALLEY ROAD NW,1200,RIVER VALLEY VICTORIA,Ward O-day'min,53.532972616146544,-113.51917309082336,"(53.532972616146544, -113.51917309082336)",POINT (-113.51917309082336 53.532972616146544)
12343,Square Picnic Table,Wood,Metal,EMILY MURPHY PARK ROAD NW,5370,RIVER VALLEY MAYFAIR,Ward papastew,53.532853279585005,-113.53396800821001,"(53.532853279585005, -113.53396800821001)",POINT (-113.53396800821001 53.532853279585005)
4848,Square Picnic Table,Composite,Metal,114 STREET NW,5220,GREENFIELD,Ward papastew,53.47268227744931,-113.52592337719177,"(53.47268227744931, -113.52592337719177)",POINT (-113.52592337719177 53.47268227744931)
20775,Square Picnic Table,Wood,Metal,RUNDLE PARK ROAD NW,2650,RIVER VALLEY RUNDLE,Ward Metis,53.561528291298224,-113.38163629018526,"(53.561528291298224, -113.38163629018526)",POINT (-113.38163629018526 53.561528291298224)
83219,Square Picnic Table,Wood,Metal,HERMITAGE PARK ROAD NW,2630,RIVER VALLEY HERMITAGE,Ward Dene,53.58462132416014,-113.37371025765256,"(53.58462132416014, -113.37371025765256)",POINT (-113.37371025765256 53.58462132416014)
88548,Square Picnic Table,Plastic,Metal,DESROCHERS BOULEVARD SW,5463,DESROCHERS AREA,Ward Ipiihkoohkanipiaohtsi,53.399364284619494,-113.54603781939967,"(53.399364284619494, -113.54603781939967)",POINT (-113.54603781939967 53.399364284619494)
25865,Square Picnic Table,Wood,Aggregate,GROAT ROAD NW,3381,RIVER VALLEY GLENORA,Ward Nakota Isga,53.53954249728743,-113.54006584649386,"(53.53954249728743, -113.54006584649386)",POINT (-113.54006584649386 53.53954249728743)
6002,Square Picnic Table,Wood,Aggregate,37 STREET NW,6150,DALY GROVE,Ward Sspomitapi,53.449069519493406,-113.39934353350435,"(53.449069519493406, -113.39934353350435)",POINT (-113.39934353350435 53.449069519493406)
23769,Square Picnic Table,Wood,Aggregate,SIR WILFRED LAURIER PARK ROAD NW,3382,RIVER VALLEY LAURIER,Ward sipiwiyiniwak,53.50967321591027,-113.55123113064333,"(53.50967321591027, -113.55123113064333)",POINT (-113.55123113064333 53.50967321591027)
5114,Square Picnic Table,Wood,Metal,118 STREET NW,3060,CAERNARVON,Ward Anirniq,53.61081515233516,-113.52802540501068,"(53.61081515233516, -113.52802540501068)",POINT (-113.52802540501068 53.61081515233516)
22995,Square Picnic Table,Wood,Aggregate,76 STREET NW,6760,TWEDDLE PLACE,Ward Karhiio,53.4741140250564,-113.45037553615393,"(53.4741140250564, -113.45037553615393)",POINT (-113.45037553615393 53.4741140250564)
40377,Square Picnic Table,Wood,Metal,22 STREET NW,2630,RIVER VALLEY HERMITAGE,Ward Dene,53.58949578470151,-113.37279507943055,"(53.58949578470151, -113.37279507943055)",POINT (-113.37279507943055 53.58949578470151)
10799,Square Picnic Table,Wood,Metal,86 AVENUE NW,5200,GARNEAU,Ward papastew,53.52207948382363,-113.51299667838065,"(53.52207948382363, -113.51299667838065)",POINT (-113.51299667838065 53.52207948382363)
3129,Square Picnic Table,Wood,Metal,WALTERDALE HILL NW,5390,RIVER VALLEY WALTERDALE,Ward papastew,53.52728903020707,-113.50834287690766,"(53.52728903020707, -113.50834287690766)",POINT (-113.50834287690766 53.52728903020707)
23770,Square Picnic Table,Wood,Metal,SIR WILFRED LAURIER PARK ROAD NW,3382,RIVER VALLEY LAURIER,Ward sipiwiyiniwak,53.51176193725634,-113.54804508069445,"(53.51176193725634, -113.54804508069445)",POINT (-113.54804508069445 53.51176193725634)
8442,Square Picnic Table,Wood,Metal,121 AVENUE NW,1010,ALBERTA AVENUE,Ward Metis,53.5753171286956,-113.47817431903952,"(53.5753171286956, -113.47817431903952)",POINT (-113.47817431903952 53.5753171286956)
80773,Square Picnic Table,Wood,Metal,MILL WOODS REC CENTRE NW,6510,MILL WOODS PARK,Ward Karhiio,53.456199427191784,-113.44261991610612,"(53.456199427191784, -113.44261991610612)",POINT (-113.44261991610612 53.456199427191784)
521,Square Picnic Table,Wood,Metal,JASPER AVENUE NW,1090,DOWNTOWN,Ward O-day'min,53.54124399344675,-113.50049270587664,"(53.54124399344675, -113.50049270587664)",POINT (-113.50049270587664 53.54124399344675)
3607,Square Picnic Table,Wood,Aggregate,KIRKNESS ROAD NW,2430,KIRKNESS,Ward Dene,53.61189377125458,-113.38482497336159,"(53.61189377125458, -113.38482497336159)",POINT (-113.38482497336159 53.61189377125458)
11306,Square Picnic Table,Unknown,Unknown,113A STREET NW,5270,LENDRUM PLACE,Ward papastew,53.494087024444,-113.52381439255431,"(53.494087024444, -113.52381439255431)",POINT (-113.52381439255431 53.494087024444)
49959,Square Picnic Table,Unknown,Unknown,204 STREET NW,4461,THE HAMPTONS,Ward sipiwiyiniwak,53.48653653517571,-113.67206456421162,"(53.48653653517571, -113.67206456421162)",POINT (-113.67206456421162 53.48653653517571)
5951,Square Picnic Table,Wood,Aggregate,MILL WOODS ROAD EAST NW,6530,MINCHAU,Ward Sspomitapi,53.46902215858826,-113.40900480993476,"(53.46902215858826, -113.40900480993476)",POINT (-113.40900480993476 53.46902215858826)
20226,Square Picnic Table,Wood,Aggregate,94 STREET NW,6040,BONNIE DOON,Ward Metis,53.52781669885636,-113.4708801063992,"(53.52781669885636, -113.4708801063992)",POINT (-113.4708801063992 53.52781669885636)
23201,Other Table,Wood,Aggregate,99 AVENUE NW,1090,DOWNTOWN,Ward O-day'min,53.536756035952656,-113.50026457947952,"(53.536756035952656, -113.50026457947952)",POINT (-113.50026457947952 53.536756035952656)
2099,Square Picnic Table,Wood,Metal,RIVER VALLEY ROAD NW,1200,RIVER VALLEY VICTORIA,Ward O-day'min,53.53376780452188,-113.524340265378,"(53.53376780452188, -113.524340265378)",POINT (-113.524340265378 53.53376780452188)
3760,Square Picnic Table,Wood,Metal,155 AVENUE NW,3040,BEAUMARIS,Ward tastawiyiniwak,53.61671782551651,-113.4974825598058,"(53.61671782551651, -113.4974825598058)",POINT (-113.4974825598058 53.61671782551651)
7415,Square Picnic Table,Wood,Wood,59 STREET NW,2530,MCLEOD,Ward Dene,53.6107946682038,-113.4317835269926,"(53.6107946682038, -113.4317835269926)",POINT (-113.4317835269926 53.6107946682038)
3461,Other Table,Unknown,Unknown,101A AVENUE NW,1090,DOWNTOWN,Ward O-day'min,53.54267845501657,-113.48951809446714,"(53.54267845501657, -113.48951809446714)",POINT (-113.48951809446714 53.54267845501657)
5681,Square Picnic Table,Wood,Metal,140 AVENUE NW,2720,YORK,Ward Dene,53.60188804439891,-113.4331197872634,"(53.60188804439891, -113.4331197872634)",POINT (-113.4331197872634 53.60188804439891)
24592,Square Picnic Table,Wood,Metal,98 AVENUE NW,6070,CLOVERDALE,Ward Metis,53.538289584206154,-113.47843514627635,"(53.538289584206154, -113.47843514627635)",POINT (-113.47843514627635 53.538289584206154)
36492,Square Picnic Table,Wood,Metal,CAPILANO PARK ROAD NW,6620,RIVER VALLEY GOLD BAR,Ward Metis,53.561526590221106,-113.42065780782389,"(53.561526590221106, -113.42065780782389)",POINT (-113.42065780782389 53.561526590221106)
23770,Square Picnic Table,Wood,Metal,SIR WILFRED LAURIER PARK ROAD NW,3382,RIVER VALLEY LAURIER,Ward sipiwiyiniwak,53.51149244302228,-113.5462003561949,"(53.51149244302228, -113.5462003561949)",POINT (-113.5462003561949 53.51149244302228)
22855,Square Picnic Table,Wood,Metal,28 AVENUE NW,6510,MILL WOODS PARK,Ward Karhiio,53.45777460874602,-113.43619281148378,"(53.45777460874602, -113.43619281148378)",POINT (-113.43619281148378 53.45777460874602)
22527,Square Picnic Table,Wood,Aggregate,95 AVENUE NW,4540,TERRA LOSA,Ward Nakota Isga,53.529405580756105,-113.62672385340454,"(53.529405580756105, -113.62672385340454)",POINT (-113.62672385340454 53.529405580756105)
102024,Square Picnic Table,Unknown,Unknown,SIR WINSTON CHURCHILL SQUARE NW,1090,DOWNTOWN,Ward O-day'min,53.544123642678805,-113.48981120655405,"(53.544123642678805, -113.48981120655405)",POINT (-113.48981120655405 53.544123642678805)
83218,Square Picnic Table,Wood,Metal,HERMITAGE PARK ROAD NW,2630,RIVER VALLEY HERMITAGE,Ward Dene,53.58407529940729,-113.3720251418765,"(53.58407529940729, -113.3720251418765)",POINT (-113.3720251418765 53.58407529940729)
23770,Square Picnic Table,Wood,Metal,SIR WILFRED LAURIER PARK ROAD NW,3382,RIVER VALLEY LAURIER,Ward sipiwiyiniwak,53.508926559762315,-113.55296564643541,"(53.508926559762315, -113.55296564643541)",POINT (-113.55296564643541 53.508926559762315)
94086,Square Picnic Table,Unknown,Unknown,CAVANAGH DRIVE SW,5467,CAVANAGH,Ward Ipiihkoohkanipiaohtsi,53.40669616732679,-113.51092029612082,"(53.40669616732679, -113.51092029612082)",POINT (-113.51092029612082 53.40669616732679)
3464,Round Picnic Table,Metal,Metal,99 STREET NW,1090,DOWNTOWN,Ward O-day'min,53.545204321226294,-113.48991925205912,"(53.545204321226294, -113.48991925205912)",POINT (-113.48991925205912 53.545204321226294)
102024,Square Picnic Table,Unknown,Unknown,SIR WINSTON CHURCHILL SQUARE NW,1090,DOWNTOWN,Ward O-day'min,53.54388830437096,-113.48987374883268,"(53.54388830437096, -113.48987374883268)",POINT (-113.48987374883268 53.54388830437096)
36489,Square Picnic Table,Wood,Metal,GOLDBAR PARK ROAD NW,6620,RIVER VALLEY GOLD BAR,Ward Metis,53.558109099513985,-113.40541151675478,"(53.558109099513985, -113.40541151675478)",POINT (-113.40541151675478 53.558109099513985)
1425,Square Picnic Table,Composite,Metal,69 AVENUE NW,4070,CALLINGWOOD NORTH,Ward sipiwiyiniwak,53.505933756993194,-113.6263151892524,"(53.505933756993194, -113.6263151892524)",POINT (-113.6263151892524 53.505933756993194)
3464,Round Picnic Table,Metal,Metal,99 STREET NW,1090,DOWNTOWN,Ward O-day'min,53.54524726808927,-113.48985243192348,"(53.54524726808927, -113.48985243192348)",POINT (-113.48985243192348 53.54524726808927)
13943,Square Picnic Table,Wood,Metal,116 AVENUE NW,2100,BEVERLY HEIGHTS,Ward Metis,53.568926499941455,-113.40143742330835,"(53.568926499941455, -113.40143742330835)",POINT (-113.40143742330835 53.568926499941455)
23141,Square Picnic Table,Metal,Metal,112 AVENUE NW,1240,VIRGINIA PARK,Ward Metis,53.561789179311816,-113.4568002152595,"(53.561789179311816, -113.4568002152595)",POINT (-113.4568002152595 53.561789179311816)
6430,Square Picnic Table,Wood,Aggregate,106 STREET NW,5360,RIDEAU PARK,Ward papastew,53.47787809423055,-113.50517330591653,"(53.47787809423055, -113.50517330591653)",POINT (-113.50517330591653 53.47787809423055)
35093,Square Picnic Table,Composite,Metal,SUDER GREENS DRIVE NW,4730,SUDER GREENS,Ward Nakota Isga,53.520977871071516,-113.68457459822939,"(53.520977871071516, -113.68457459822939)",POINT (-113.68457459822939 53.520977871071516)
6577,Square Picnic Table,Wood,Metal,58 STREET NW,6550,OTTEWELL,Ward Metis,53.53117156843323,-113.42416615719769,"(53.53117156843323, -113.42416615719769)",POINT (-113.42416615719769 53.53117156843323)
6899,Square Picnic Table,Wood,Aggregate,135 STREET NW,3450,WOODCROFT,Ward Anirniq,53.56793233682399,-113.55515813361498,"(53.56793233682399, -113.55515813361498)",POINT (-113.55515813361498 53.56793233682399)
6210,Square Picnic Table,Wood,Aggregate,MILL WOODS ROAD SOUTH NW,6200,EKOTA,Ward Karhiio,53.445760589409936,-113.44843841847293,"(53.445760589409936, -113.44843841847293)",POINT (-113.44843841847293 53.445760589409936)
2099,Square Picnic Table,Wood,Wood,RIVER VALLEY ROAD NW,1200,RIVER VALLEY VICTORIA,Ward O-day'min,53.53299022369788,-113.52068213267917,"(53.53299022369788, -113.52068213267917)",POINT (-113.52068213267917 53.53299022369788)
36489,Square Picnic Table,Wood,Metal,GOLDBAR PARK ROAD NW,6620,RIVER VALLEY GOLD BAR,Ward Metis,53.557800908770055,-113.4049616218847,"(53.557800908770055, -113.4049616218847)",POINT (-113.4049616218847 53.557800908770055)
34500,Square Picnic Table,Wood,Metal,WILLIAM HAWRELAK PARK ROAD NW,5370,RIVER VALLEY MAYFAIR,Ward papastew,53.524486352261846,-113.54432213849697,"(53.524486352261846, -113.54432213849697)",POINT (-113.54432213849697 53.524486352261846)
7186,Square Picnic Table,Wood,Aggregate,189A STREET NW,4220,JAMIESON PLACE,Ward sipiwiyiniwak,53.49019762875653,-113.64985030591268,"(53.49019762875653, -113.64985030591268)",POINT (-113.64985030591268 53.49019762875653)
4386,Square Picnic Table,Wood,Metal,110 AVENUE NW,4200,HIGH PARK,Ward Nakota Isga,53.556092905359264,-113.58658016084269,"(53.556092905359264, -113.58658016084269)",POINT (-113.58658016084269 53.556092905359264)
12344,Square Picnic Table,Wood,Metal,EMILY MURPHY PARK ROAD NW,5370,RIVER VALLEY MAYFAIR,Ward papastew,53.5339933199769,-113.53824316723929,"(53.5339933199769, -113.53824316723929)",POINT (-113.53824316723929 53.5339933199769)
34500,Square Picnic Table,Wood,Wood,WILLIAM HAWRELAK PARK ROAD NW,5370,RIVER VALLEY MAYFAIR,Ward papastew,53.52888607236082,-113.5467337471234,"(53.52888607236082, -113.5467337471234)",POINT (-113.5467337471234 53.52888607236082)
4253,Square Picnic Table,Wood,Metal,114 AVENUE NW,3450,WOODCROFT,Ward Anirniq,53.56243283060986,-113.55823170110084,"(53.56243283060986, -113.55823170110084)",POINT (-113.55823170110084 53.56243283060986)
83216,Square Picnic Table,Wood,Metal,HERMITAGE PARK ROAD NW,2630,RIVER VALLEY HERMITAGE,Ward Dene,53.578616563380436,-113.37301104816682,"(53.578616563380436, -113.37301104816682)",POINT (-113.37301104816682 53.578616563380436)
305,Square Picnic Table,Metal,Metal,112 AVENUE NW,1240,VIRGINIA PARK,Ward Metis,53.56220824473425,-113.45394488966144,"(53.56220824473425, -113.45394488966144)",POINT (-113.45394488966144 53.56220824473425)
18367,Square Picnic Table,Concrete,Aggregate,44 AVENUE NW,6500,MILL WOODS GOLF COURSE,Ward Karhiio,53.48438245990097,-113.42206837101841,"(53.48438245990097, -113.42206837101841)",POINT (-113.42206837101841 53.48438245990097)
23767,Square Picnic Table,Wood,Aggregate,SIR WILFRED LAURIER PARK ROAD NW,3382,RIVER VALLEY LAURIER,Ward sipiwiyiniwak,53.50899477606394,-113.55636241934326,"(53.50899477606394, -113.55636241934326)",POINT (-113.55636241934326 53.50899477606394)
6531,Square Picnic Table,Wood,Wood,WAGNER ROAD NW,6170,DAVIES INDUSTRIAL WEST,Ward Metis,53.49895095193357,-113.45190212864738,"(53.49895095193357, -113.45190212864738)",POINT (-113.45190212864738 53.49895095193357)
9896,Square Picnic Table,Wood,Metal,105 AVENUE NW,4090,CANORA,Ward Nakota Isga,53.54765185888105,-113.5819872347736,"(53.54765185888105, -113.5819872347736)",POINT (-113.5819872347736 53.54765185888105)
31910,Square Picnic Table,Composite,Metal,RAINBOW VALLEY ROAD NW,5550,WHITEMUD CREEK RAVINE NORTH,Ward papastew,53.48548899835314,-113.55654408504604,"(53.48548899835314, -113.55654408504604)",POINT (-113.55654408504604 53.48548899835314)
3129,Square Picnic Table,Wood,Wood,WALTERDALE HILL NW,5390,RIVER VALLEY WALTERDALE,Ward papastew,53.52621523056401,-113.50906419871394,"(53.52621523056401, -113.50906419871394)",POINT (-113.50906419871394 53.52621523056401)
20269,Square Picnic Table,Wood,Aggregate,96 AVENUE NW,6710,STRATHEARN,Ward Metis,53.53275836247458,-113.4644707078251,"(53.53275836247458, -113.4644707078251)",POINT (-113.4644707078251 53.53275836247458)
